transaction_id,transaction_date,vendor_name,category,amount
5513,2022-09-29,Google Ads,Marketing,Pending
5514,2022-09-29,LinkedIn Ads,Marketing,1713
5515,2022-09-29,Slack,Software,$87.00
5516,2022-09-29,AWS,Software,"3,174.67"
5517,2022-09-29,Microsoft,Software,Declined
5518,2022-09-30,HubSpot,Marketing,575
5519,2022-09-30,WeWork,Rent,3200
5520,2022-09-30,FedEx,Shipping,151.38
5521,2022-09-30,Dropbox,Software,23.2
5522,2022-09-30,Notion,Software,Pending
5523,2022-10-01,Office Depot,Office Supplies,281.9
5524,2022-10-01,Office Depot,Office Supplies,$94.30
5525,2022-10-01,Stripe,Software,59.0
5526,2022-10-01,Marriott,Travel,No Charge
5527,2022-10-01,Amazon,Office Supplies,1231
5528,2022-10-02,Salesforce,Software,800.00
5529,2022-10-02,WeWork,Rent,3200
5530,2022-10-02,Office Depot,Office Supplies,TBD
5531,2022-10-02,Uber,Travel,$187.02
5532,2022-10-02,Stripe,Software,Refunded
5533,2022-10-02,QuickBooks,Software,132
5534,2022-10-02,Mailchimp,Marketing,299
5535,2022-10-02,Stripe,Software,Waived
5536,2022-10-03,WeWork,Rent,3200
5537,2022-10-03,LinkedIn Ads,Marketing,884.6
5538,2022-10-03,Zoom,Software,149.00
5539,2022-10-03,Staples,Office Supplies,$243.71
5540,2022-10-03,FedEx,Shipping,$211.37
5541,2022-10-03,Dropbox,Software,$18.73
5542,2022-10-04,Zoom,Software,149.00
5543,2022-10-04,Notion,Software,N/A
5544,2022-10-04,Microsoft,Software,267.1
5545,2022-10-05,Microsoft,Software,491.7
5546,2022-10-05,Uber,Travel,Waived
5547,2022-10-05,Mailchimp,Marketing,299.00
5548,2022-10-06,Amazon,Office Supplies,853.08
5549,2022-10-06,Amazon,Office Supplies,"$1,653.10"
5550,2022-10-06,HubSpot,Marketing,"1,146.41"
5551,2022-10-06,LinkedIn Ads,Marketing,1115
5552,2022-10-07,Asana,Software,31.1
5553,2022-10-07,Salesforce,Software,$800.00
5554,2022-10-07,Staples,Office Supplies,214.8
5555,2022-10-08,Microsoft,Software,387.9
5556,2022-10-08,Staples,Office Supplies,58
5557,2022-10-08,Amazon,Office Supplies,"1,703.30"
5558,2022-10-08,Zoom,Software,$149.00
5559,2022-10-09,QuickBooks,Software,$161.34
5560,2022-10-09,HubSpot,Marketing,1091.5
5561,2022-10-09,Amazon,Office Supplies,$873.56
5562,2022-10-09,Office Depot,Office Supplies,$62.77
5563,2022-10-09,AWS,Software,"1,119.96"
5564,2022-10-10,Asana,Software,35.61
5565,2022-10-10,AWS,Software,775
5566,2022-10-10,Office Depot,Office Supplies,125.9
5567,2022-10-10,WeWork,Rent,"$3,200.00"
5568,2022-10-10,HubSpot,Marketing,738
5569,2022-10-10,Google Ads,Marketing,"$1,894.11"
5570,2022-10-10,Delta Airlines,Travel,"1,879.52"
5571,2022-10-11,DHL,Shipping,198
5572,2022-10-11,DHL,Shipping,$247.65
5573,2022-10-11,Slack,Software,87.0
5574,2022-10-12,Amazon,Office Supplies,"$1,988.38"
5575,2022-10-12,Asana,Software,53.80
5576,2022-10-12,Amazon,Office Supplies,798.94
5577,2022-10-12,Stripe,Software,59
5578,2022-10-12,DHL,Shipping,201.93
5579,2022-10-12,American Airlines,Travel,2099.2
5580,2022-10-13,HubSpot,Marketing,$489.32
5581,2022-10-13,Staples,Office Supplies,271
5582,2022-10-13,DHL,Shipping,Waived
5583,2022-10-13,Dropbox,Software,$20.80
5584,2022-10-13,Slack,Software,87.00
5585,2022-10-13,QuickBooks,Software,116.43
5586,2022-10-13,Expensify,Software,No Charge
5587,2022-10-13,Asana,Software,98
5588,2022-10-14,Expensify,Software,$50.00
5589,2022-10-14,Dropbox,Software,$21.41
5590,2022-10-14,Expensify,Software,50.00
5591,2022-10-15,LinkedIn Ads,Marketing,1325
5592,2022-10-15,Microsoft,Software,$444.86
5593,2022-10-15,DHL,Shipping,216
5594,2022-10-15,Notion,Software,16
5595,2022-10-15,WeWork,Rent,3200.0
5596,2022-10-15,Notion,Software,16.0
5597,2022-10-15,Slack,Software,87.0
5598,2022-10-16,Amazon,Office Supplies,"$1,159.19"
5599,2022-10-16,Mailchimp,Marketing,299.00
5600,2022-10-16,LinkedIn Ads,Marketing,791
5601,2022-10-16,Stripe,Software,59.0
5602,2022-10-17,QuickBooks,Software,73.9
5603,2022-10-17,Amazon,Office Supplies,Waived
5604,2022-10-17,Microsoft,Software,433.68
5605,2022-10-17,Microsoft,Software,206.81
5606,2022-10-17,LinkedIn Ads,Marketing,"1,395.01"
5607,2022-10-17,Mailchimp,Marketing,299.00
5608,2022-10-17,HubSpot,Marketing,1127.6
5609,2022-10-17,American Airlines,Travel,364.6
5610,2022-10-18,Zoom,Software,149.0
5611,2022-10-18,Salesforce,Software,800
5612,2022-10-18,Uber,Travel,125.0
5613,2022-10-19,Dropbox,Software,22.5
5614,2022-10-19,FedEx,Shipping,$242.51
5615,2022-10-19,Mailchimp,Marketing,299
5616,2022-10-19,Dropbox,Software,TBD
5617,2022-10-19,American Airlines,Travel,"1,795.88"
5618,2022-10-20,FedEx,Shipping,111.9
5619,2022-10-20,Zoom,Software,149.00
5620,2022-10-20,LinkedIn Ads,Marketing,557.7
5621,2022-10-20,Asana,Software,84.3
5622,2022-10-20,Microsoft,Software,354
5623,2022-10-20,Notion,Software,16.00
5624,2022-10-20,Zoom,Software,149.00
5625,2022-10-21,Dropbox,Software,18.9
5626,2022-10-21,Notion,Software,Refunded
5627,2022-10-21,Staples,Office Supplies,75.4
5628,2022-10-21,Google Ads,Marketing,"1,310.69"
5629,2022-10-21,Notion,Software,16.00
5630,2022-10-21,Delta Airlines,Travel,1005.4
5631,2022-10-21,Staples,Office Supplies,244.6
5632,2022-10-22,Asana,Software,43.1
5633,2022-10-22,Amazon,Office Supplies,672.10
5634,2022-10-22,Uber,Travel,171
5635,2022-10-22,Asana,Software,Declined
5636,2022-10-22,Asana,Software,$66.95
5637,2022-10-22,Zoom,Software,$149.00
5638,2022-10-23,WeWork,Rent,Waived
5639,2022-10-23,American Airlines,Travel,"$1,505.95"
5640,2022-10-23,Microsoft,Software,$409.42
5641,2022-10-24,Marriott,Travel,Pending
5642,2022-10-24,Slack,Software,87.0
5643,2022-10-24,Salesforce,Software,800.0
5644,2022-10-24,Zoom,Software,149.0
5645,2022-10-24,QuickBooks,Software,92
5646,2022-10-25,Marriott,Travel,503.66
5647,2022-10-25,Microsoft,Software,468.01
5648,2022-10-25,Uber,Travel,170.02
5649,2022-10-25,Amazon,Office Supplies,1183.4
5650,2022-10-26,Asana,Software,Pending
5651,2022-10-26,HubSpot,Marketing,"$1,124.60"
5652,2022-10-26,QuickBooks,Software,178.41
5653,2022-10-26,Amazon,Office Supplies,261.83
5654,2022-10-26,QuickBooks,Software,171.6
5655,2022-10-26,LinkedIn Ads,Marketing,650
5656,2022-10-27,Zoom,Software,149
5657,2022-10-27,Amazon,Office Supplies,688
5658,2022-10-27,AWS,Software,1436
5659,2022-10-27,Mailchimp,Marketing,299.0
5660,2022-10-27,DHL,Shipping,$164.20
5661,2022-10-27,Amazon,Office Supplies,198.48
5662,2022-10-28,Google Ads,Marketing,997
5663,2022-10-28,Uber,Travel,N/A
5664,2022-10-28,Office Depot,Office Supplies,341.72
5665,2022-10-28,American Airlines,Travel,"$1,133.87"
5666,2022-10-28,Notion,Software,16.00
5667,2022-10-28,Expensify,Software,50.00
5668,2022-10-28,Microsoft,Software,448.1
5669,2022-10-28,Microsoft,Software,Pending
5670,2022-10-29,LinkedIn Ads,Marketing,538.5
5671,2022-10-29,Zoom,Software,$149.00
5672,2022-10-29,Amazon,Office Supplies,1414
5673,2022-10-29,WeWork,Rent,3200.0
5674,2022-10-29,QuickBooks,Software,54
5675,2022-10-29,WeWork,Rent,"3,200.00"
5676,2022-10-30,Notion,Software,16.0
5677,2022-10-30,Delta Airlines,Travel,TBD
5678,2022-10-30,WeWork,Rent,"$3,200.00"
5679,2022-10-30,FedEx,Shipping,$130.04
5680,2022-10-30,Salesforce,Software,800
5681,2022-10-30,American Airlines,Travel,2442
5682,2022-10-30,Mailchimp,Marketing,Refunded
5683,2022-10-31,QuickBooks,Software,$113.95
5684,2022-10-31,Microsoft,Software,$153.96
5685,2022-10-31,American Airlines,Travel,"$1,072.15"
5686,2022-11-01,Stripe,Software,59.00
5687,2022-11-01,Asana,Software,94.62
5688,2022-11-01,Google Ads,Marketing,"1,019.87"
5689,2022-11-01,Notion,Software,$16.00
5690,2022-11-01,Mailchimp,Marketing,299.0
5691,2022-11-01,DHL,Shipping,$238.42
5692,2022-11-01,DHL,Shipping,125.08
5693,2022-11-02,Salesforce,Software,$800.00
5694,2022-11-02,Staples,Office Supplies,148.87
5695,2022-11-02,Delta Airlines,Travel,1889.2
5696,2022-11-02,Zoom,Software,149.0
5697,2022-11-02,Microsoft,Software,N/A
5698,2022-11-02,Uber,Travel,235.8
5699,2022-11-03,Dropbox,Software,22.2
5700,2022-11-03,Uber,Travel,Waived
5701,2022-11-03,American Airlines,Travel,$528.96
5702,2022-11-04,Marriott,Travel,520
5703,2022-11-04,Mailchimp,Marketing,299.00
5704,2022-11-04,Staples,Office Supplies,N/A
5705,2022-11-04,Stripe,Software,59
5706,2022-11-04,Google Ads,Marketing,"$2,960.92"
5707,2022-11-04,Slack,Software,87
5708,2022-11-04,Expensify,Software,50.00
5709,2022-11-05,Amazon,Office Supplies,695.7
5710,2022-11-05,DHL,Shipping,26
5711,2022-11-05,FedEx,Shipping,$224.90
5712,2022-11-05,HubSpot,Marketing,943.12
5713,2022-11-06,Delta Airlines,Travel,475
5714,2022-11-06,Staples,Office Supplies,311
5715,2022-11-06,Marriott,Travel,259.8
5716,2022-11-06,Staples,Office Supplies,399.2
5717,2022-11-06,Google Ads,Marketing,1470.1
5718,2022-11-06,Amazon,Office Supplies,790.27
5719,2022-11-06,Marriott,Travel,322
5720,2022-11-06,Amazon,Office Supplies,346.5
5721,2022-11-07,Delta Airlines,Travel,"$2,295.07"
5722,2022-11-07,Salesforce,Software,Declined
5723,2022-11-07,Uber,Travel,$136.98
5724,2022-11-08,Uber,Travel,$64.90
5725,2022-11-08,QuickBooks,Software,$132.33
5726,2022-11-08,Asana,Software,68.15
5727,2022-11-08,Notion,Software,Declined
5728,2022-11-08,Uber,Travel,$247.48
5729,2022-11-09,FedEx,Shipping,75
5730,2022-11-09,Google Ads,Marketing,2659.1
5731,2022-11-09,Office Depot,Office Supplies,204
5732,2022-11-09,Mailchimp,Marketing,299.00
5733,2022-11-10,Uber,Travel,43.4
5734,2022-11-10,Uber,Travel,65
5735,2022-11-10,AWS,Software,4685
5736,2022-11-10,Stripe,Software,59.00
5737,2022-11-10,Uber,Travel,116
5738,2022-11-10,American Airlines,Travel,$998.88
5739,2022-11-11,HubSpot,Marketing,413.0
5740,2022-11-11,FedEx,Shipping,203
5741,2022-11-11,Microsoft,Software,416.7
5742,2022-11-12,Google Ads,Marketing,"2,412.22"
5743,2022-11-12,Slack,Software,87
5744,2022-11-12,American Airlines,Travel,TBD
5745,2022-11-12,LinkedIn Ads,Marketing,653.82
5746,2022-11-13,HubSpot,Marketing,738
5747,2022-11-13,Expensify,Software,50.0
5748,2022-11-13,Staples,Office Supplies,$55.61
5749,2022-11-13,FedEx,Shipping,Pending
5750,2022-11-13,Delta Airlines,Travel,Declined
5751,2022-11-14,Marriott,Travel,Refunded
5752,2022-11-14,Slack,Software,N/A
5753,2022-11-14,Expensify,Software,50.00
5754,2022-11-14,Stripe,Software,59
5755,2022-11-14,Microsoft,Software,304.8
5756,2022-11-14,Stripe,Software,$59.00
5757,2022-11-14,DHL,Shipping,207.6
5758,2022-11-14,Notion,Software,$16.00
5759,2022-11-15,Marriott,Travel,186.0
5760,2022-11-15,LinkedIn Ads,Marketing,1946.6
5761,2022-11-15,Notion,Software,$16.00
5762,2022-11-15,HubSpot,Marketing,588.0
5763,2022-11-15,Stripe,Software,59.0
5764,2022-11-15,HubSpot,Marketing,1163.9
5765,2022-11-15,Uber,Travel,238.4
5766,2022-11-16,Marriott,Travel,$189.92
5767,2022-11-16,QuickBooks,Software,$63.03
5768,2022-11-16,Asana,Software,55.19
5769,2022-11-16,Delta Airlines,Travel,2170.7
5770,2022-11-16,Delta Airlines,Travel,2029.5
5771,2022-11-16,Microsoft,Software,240.68
5772,2022-11-17,Mailchimp,Marketing,299.0
5773,2022-11-17,Staples,Office Supplies,266.06
5774,2022-11-17,Stripe,Software,59.00
5775,2022-11-17,Asana,Software,95
5776,2022-11-17,QuickBooks,Software,68.29
5777,2022-11-18,Notion,Software,$16.00
5778,2022-11-18,WeWork,Rent,"3,200.00"
5779,2022-11-18,Dropbox,Software,17
5780,2022-11-19,DHL,Shipping,40.89
5781,2022-11-19,Asana,Software,30
5782,2022-11-19,Salesforce,Software,800
5783,2022-11-19,American Airlines,Travel,"$1,157.87"
5784,2022-11-19,Expensify,Software,$50.00
5785,2022-11-19,Delta Airlines,Travel,"$1,512.45"
5786,2022-11-20,American Airlines,Travel,"2,530.55"
5787,2022-11-20,Delta Airlines,Travel,1781.6
5788,2022-11-20,QuickBooks,Software,144.21
5789,2022-11-21,Expensify,Software,$50.00
5790,2022-11-21,LinkedIn Ads,Marketing,"$1,830.05"
5791,2022-11-21,Staples,Office Supplies,190.6
5792,2022-11-21,Amazon,Office Supplies,"1,858.47"
5793,2022-11-21,HubSpot,Marketing,$689.20
5794,2022-11-21,Salesforce,Software,800
5795,2022-11-22,QuickBooks,Software,$87.40
5796,2022-11-22,QuickBooks,Software,$111.48
5797,2022-11-22,Zoom,Software,149.0
5798,2022-11-22,AWS,Software,"3,951.21"
5799,2022-11-23,Expensify,Software,$50.00
5800,2022-11-23,LinkedIn Ads,Marketing,No Charge
5801,2022-11-23,Mailchimp,Marketing,299
5802,2022-11-23,QuickBooks,Software,160.1
5803,2022-11-23,Stripe,Software,59
5804,2022-11-23,Notion,Software,16.0
5805,2022-11-24,Notion,Software,16.00
5806,2022-11-24,Notion,Software,16.0
5807,2022-11-24,Marriott,Travel,408
5808,2022-11-24,Asana,Software,85.3
5809,2022-11-24,Uber,Travel,189
5810,2022-11-24,Salesforce,Software,800.00
5811,2022-11-24,Zoom,Software,149.0
5812,2022-11-24,Microsoft,Software,225.77
5813,2022-11-25,Stripe,Software,No Charge
5814,2022-11-25,Google Ads,Marketing,"$2,740.22"
5815,2022-11-25,DHL,Shipping,N/A
5816,2022-11-25,Microsoft,Software,346
5817,2022-11-25,Amazon,Office Supplies,Waived
5818,2022-11-25,Expensify,Software,50.00
5819,2022-11-25,Zoom,Software,149
5820,2022-11-26,Microsoft,Software,210.42
5821,2022-11-26,Salesforce,Software,800.0
5822,2022-11-26,WeWork,Rent,"3,200.00"
5823,2022-11-26,Zoom,Software,149.0
5824,2022-11-26,Uber,Travel,119
5825,2022-11-26,WeWork,Rent,Waived
5826,2022-11-27,Marriott,Travel,239
5827,2022-11-27,Staples,Office Supplies,157
5828,2022-11-27,Staples,Office Supplies,58.6
5829,2022-11-28,Expensify,Software,50.0
5830,2022-11-28,Delta Airlines,Travel,"$2,243.91"
5831,2022-11-28,Asana,Software,90.07
5832,2022-11-28,Staples,Office Supplies,N/A
5833,2022-11-28,Uber,Travel,$184.96
5834,2022-11-28,Staples,Office Supplies,Refunded
5835,2022-11-28,Salesforce,Software,800.0
5836,2022-11-28,DHL,Shipping,138
5837,2022-11-29,DHL,Shipping,233
5838,2022-11-29,Salesforce,Software,800.0
5839,2022-11-29,FedEx,Shipping,65
5840,2022-11-29,AWS,Software,No Charge
5841,2022-11-29,Staples,Office Supplies,233.3
5842,2022-11-29,Dropbox,Software,$23.56
5843,2022-11-30,WeWork,Rent,3200
5844,2022-11-30,Slack,Software,87
5845,2022-11-30,Stripe,Software,59.0
5846,2022-11-30,Microsoft,Software,151.73
5847,2022-11-30,Delta Airlines,Travel,1464.4
5848,2022-12-01,Dropbox,Software,22.8
5849,2022-12-01,Uber,Travel,227.15
5850,2022-12-01,LinkedIn Ads,Marketing,790
5851,2022-12-02,Zoom,Software,149.0
5852,2022-12-02,Uber,Travel,76
5853,2022-12-02,Marriott,Travel,171.83
5854,2022-12-02,Amazon,Office Supplies,1967
5855,2022-12-02,Marriott,Travel,$181.12
5856,2022-12-03,Office Depot,Office Supplies,N/A
5857,2022-12-03,AWS,Software,3062.6
5858,2022-12-03,Zoom,Software,149.00
5859,2022-12-03,HubSpot,Marketing,615.0
5860,2022-12-03,Asana,Software,Pending
5861,2022-12-03,Uber,Travel,155.3
5862,2022-12-03,Office Depot,Office Supplies,$354.91
5863,2022-12-04,Salesforce,Software,800.00
5864,2022-12-04,Notion,Software,Pending
5865,2022-12-04,Notion,Software,$16.00
5866,2022-12-04,Zoom,Software,149.00
5867,2022-12-04,American Airlines,Travel,"$1,927.58"
5868,2022-12-04,Mailchimp,Marketing,299.00
5869,2022-12-04,Salesforce,Software,$800.00
5870,2022-12-05,Delta Airlines,Travel,"2,157.64"
5871,2022-12-05,Slack,Software,87.0
5872,2022-12-05,AWS,Software,1571
5873,2022-12-05,Asana,Software,55
5874,2022-12-05,WeWork,Rent,3200
5875,2022-12-05,DHL,Shipping,$142.60
5876,2022-12-06,Dropbox,Software,22
5877,2022-12-06,QuickBooks,Software,117
5878,2022-12-06,Slack,Software,87.00
5879,2022-12-06,Google Ads,Marketing,3421
5880,2022-12-06,Marriott,Travel,396
5881,2022-12-06,Google Ads,Marketing,2039
5882,2022-12-06,Dropbox,Software,17.1
5883,2022-12-07,American Airlines,Travel,206.97
5884,2022-12-07,DHL,Shipping,$242.49
5885,2022-12-07,FedEx,Shipping,$63.99
5886,2022-12-07,Expensify,Software,50.00
5887,2022-12-08,FedEx,Shipping,253.6
5888,2022-12-08,Asana,Software,68.4
5889,2022-12-08,Zoom,Software,149.00
5890,2022-12-08,Mailchimp,Marketing,N/A
5891,2022-12-08,Dropbox,Software,Declined
5892,2022-12-08,Google Ads,Marketing,"$1,415.60"
5893,2022-12-09,American Airlines,Travel,2475.1
5894,2022-12-09,Salesforce,Software,800.0
5895,2022-12-09,Uber,Travel,211.2
5896,2022-12-10,Notion,Software,16.0
5897,2022-12-10,LinkedIn Ads,Marketing,"$1,244.60"
5898,2022-12-10,HubSpot,Marketing,832.6
5899,2022-12-10,Marriott,Travel,244
5900,2022-12-10,Notion,Software,$16.00
5901,2022-12-10,HubSpot,Marketing,864.8
5902,2022-12-11,Staples,Office Supplies,339
5903,2022-12-11,HubSpot,Marketing,$809.38
5904,2022-12-11,Zoom,Software,149.0
5905,2022-12-11,WeWork,Rent,"$3,200.00"
5906,2022-12-12,Slack,Software,$87.00
5907,2022-12-12,QuickBooks,Software,$160.46
5908,2022-12-12,Zoom,Software,149.0
5909,2022-12-12,QuickBooks,Software,TBD
5910,2022-12-13,Amazon,Office Supplies,1332.8
5911,2022-12-13,Staples,Office Supplies,$300.34
5912,2022-12-13,Slack,Software,87.00
5913,2022-12-13,AWS,Software,"3,940.81"
5914,2022-12-14,HubSpot,Marketing,885
5915,2022-12-14,American Airlines,Travel,1631.9
5916,2022-12-14,DHL,Shipping,$93.35
5917,2022-12-14,Mailchimp,Marketing,Refunded
5918,2022-12-14,Salesforce,Software,800.00
5919,2022-12-14,Delta Airlines,Travel,"$1,044.30"
5920,2022-12-15,Expensify,Software,Declined
5921,2022-12-15,DHL,Shipping,227
5922,2022-12-15,Salesforce,Software,TBD
5923,2022-12-15,Office Depot,Office Supplies,$179.60
5924,2022-12-15,FedEx,Shipping,Refunded
5925,2022-12-15,Asana,Software,72.25
5926,2022-12-16,Stripe,Software,$59.00
5927,2022-12-16,Microsoft,Software,278.68
5928,2022-12-16,Slack,Software,87
5929,2022-12-16,AWS,Software,"$4,764.67"
5930,2022-12-16,Office Depot,Office Supplies,101
5931,2022-12-16,Uber,Travel,83.6
5932,2022-12-16,Slack,Software,$87.00
5933,2022-12-17,Uber,Travel,187.3
5934,2022-12-17,Asana,Software,Declined
5935,2022-12-17,Mailchimp,Marketing,299
5936,2022-12-17,FedEx,Shipping,150.8
5937,2022-12-17,AWS,Software,"2,957.62"
5938,2022-12-17,Office Depot,Office Supplies,228
5939,2022-12-17,Amazon,Office Supplies,226.15
5940,2022-12-17,Asana,Software,52.4
5941,2022-12-18,DHL,Shipping,N/A
5942,2022-12-18,AWS,Software,"1,957.05"
5943,2022-12-18,Asana,Software,93.7
5944,2022-12-18,Mailchimp,Marketing,299.00
5945,2022-12-18,American Airlines,Travel,$305.69
5946,2022-12-18,Salesforce,Software,800
5947,2022-12-18,QuickBooks,Software,71.28
5948,2022-12-19,Microsoft,Software,181
5949,2022-12-19,WeWork,Rent,3200
5950,2022-12-19,HubSpot,Marketing,598.0
5951,2022-12-19,Amazon,Office Supplies,1898
5952,2022-12-20,Staples,Office Supplies,346.3
5953,2022-12-20,Google Ads,Marketing,2763
5954,2022-12-20,HubSpot,Marketing,Waived
5955,2022-12-20,AWS,Software,"$1,485.13"
5956,2022-12-20,LinkedIn Ads,Marketing,No Charge
5957,2022-12-21,Google Ads,Marketing,1007.7
5958,2022-12-21,Notion,Software,16
5959,2022-12-21,Slack,Software,87
5960,2022-12-21,DHL,Shipping,$132.89
5961,2022-12-22,Notion,Software,16.0
5962,2022-12-22,Expensify,Software,50.00
5963,2022-12-22,Notion,Software,16.0
5964,2022-12-22,Microsoft,Software,382.55
5965,2022-12-22,Office Depot,Office Supplies,469.1
5966,2022-12-22,QuickBooks,Software,$95.22
5967,2022-12-22,Notion,Software,16.00
5968,2022-12-22,Slack,Software,87.0
5969,2022-12-23,Expensify,Software,50.0
5970,2022-12-23,LinkedIn Ads,Marketing,Declined
5971,2022-12-23,Salesforce,Software,800
5972,2022-12-23,Google Ads,Marketing,"2,990.53"
5973,2022-12-23,Zoom,Software,149.00
5974,2022-12-23,Stripe,Software,$59.00
5975,2022-12-24,Marriott,Travel,346.97
5976,2022-12-24,LinkedIn Ads,Marketing,"$1,232.33"
5977,2022-12-24,Slack,Software,$87.00
5978,2022-12-24,Salesforce,Software,800.0
5979,2022-12-25,Stripe,Software,59.00
5980,2022-12-25,Mailchimp,Marketing,299.0
5981,2022-12-25,Microsoft,Software,448.0
5982,2022-12-26,Zoom,Software,$149.00
5983,2022-12-26,Slack,Software,87.00
5984,2022-12-26,Staples,Office Supplies,126
5985,2022-12-26,Marriott,Travel,557
5986,2022-12-26,FedEx,Shipping,191.49
5987,2022-12-27,DHL,Shipping,123
5988,2022-12-27,WeWork,Rent,Declined
5989,2022-12-27,HubSpot,Marketing,658
5990,2022-12-27,Salesforce,Software,800.00
5991,2022-12-27,Stripe,Software,59
5992,2022-12-27,HubSpot,Marketing,719.46
5993,2022-12-28,Amazon,Office Supplies,671.31
5994,2022-12-28,WeWork,Rent,3200.0
5995,2022-12-28,Marriott,Travel,Waived
5996,2022-12-28,AWS,Software,"1,603.57"
5997,2022-12-28,FedEx,Shipping,64.1
5998,2022-12-28,Dropbox,Software,20
5999,2022-12-28,Delta Airlines,Travel,$439.76
6000,2022-12-29,Amazon,Office Supplies,1208.0
6001,2022-12-29,AWS,Software,"3,323.03"
6002,2022-12-29,Uber,Travel,$218.56
6003,2022-12-29,Uber,Travel,57.0
6004,2022-12-29,Mailchimp,Marketing,$299.00
6005,2022-12-30,WeWork,Rent,3200.0
6006,2022-12-30,AWS,Software,"$2,767.33"
6007,2022-12-30,Amazon,Office Supplies,1023.2
6008,2022-12-30,Slack,Software,87
6009,2022-12-30,LinkedIn Ads,Marketing,951.8
6010,2022-12-31,LinkedIn Ads,Marketing,"$1,463.47"
6011,2022-12-31,Zoom,Software,149.00
6012,2022-12-31,Mailchimp,Marketing,299
6013,2023-01-01,Google Ads,Marketing,2708.2
6014,2023-01-01,Uber,Travel,44.25
6015,2023-01-01,Dropbox,Software,19
6016,2023-01-01,American Airlines,Travel,252.83
6017,2023-01-01,Google Ads,Marketing,Pending
6018,2023-01-02,Amazon,Office Supplies,$867.06
6019,2023-01-02,Salesforce,Software,800.00
6020,2023-01-02,Amazon,Office Supplies,281.4
6021,2023-01-02,Mailchimp,Marketing,299.00
6022,2023-01-03,Zoom,Software,$149.00
6023,2023-01-03,Salesforce,Software,800.00
6024,2023-01-03,Google Ads,Marketing,Refunded
6025,2023-01-03,Zoom,Software,Waived
6026,2023-01-04,Asana,Software,$83.03
6027,2023-01-04,Office Depot,Office Supplies,127.64
6028,2023-01-04,Mailchimp,Marketing,299.00
6029,2023-01-04,FedEx,Shipping,$87.20
6030,2023-01-04,Delta Airlines,Travel,648
6031,2023-01-04,Salesforce,Software,800
6032,2023-01-04,Salesforce,Software,800.0
6033,2023-01-04,Microsoft,Software,420.4
6034,2023-01-05,Amazon,Office Supplies,429.2
6035,2023-01-05,LinkedIn Ads,Marketing,$789.99
6036,2023-01-05,Marriott,Travel,514.61
6037,2023-01-05,LinkedIn Ads,Marketing,1625.5
6038,2023-01-05,QuickBooks,Software,167
6039,2023-01-05,DHL,Shipping,153
6040,2023-01-06,Asana,Software,63.0
6041,2023-01-06,Office Depot,Office Supplies,73.3
6042,2023-01-06,Staples,Office Supplies,$179.82
6043,2023-01-06,Stripe,Software,59.00
6044,2023-01-07,Mailchimp,Marketing,299.0
6045,2023-01-07,LinkedIn Ads,Marketing,950
6046,2023-01-07,Mailchimp,Marketing,299
6047,2023-01-07,Google Ads,Marketing,1579
6048,2023-01-07,Office Depot,Office Supplies,215.09
6049,2023-01-08,Delta Airlines,Travel,1534.6
6050,2023-01-08,Zoom,Software,149
6051,2023-01-08,Marriott,Travel,262.4
6052,2023-01-08,AWS,Software,"$4,634.14"
6053,2023-01-08,Salesforce,Software,800.0
6054,2023-01-09,American Airlines,Travel,"2,815.23"
6055,2023-01-09,Salesforce,Software,800
6056,2023-01-09,LinkedIn Ads,Marketing,1322.8
6057,2023-01-09,Mailchimp,Marketing,TBD
6058,2023-01-09,Slack,Software,87
6059,2023-01-09,Notion,Software,$16.00
6060,2023-01-09,LinkedIn Ads,Marketing,$644.27
6061,2023-01-09,Slack,Software,87.00
6062,2023-01-10,Expensify,Software,50.0
6063,2023-01-10,Delta Airlines,Travel,1342.8
6064,2023-01-10,American Airlines,Travel,$664.93
6065,2023-01-10,Slack,Software,87.0
6066,2023-01-10,HubSpot,Marketing,Declined
6067,2023-01-10,Staples,Office Supplies,$306.17
6068,2023-01-10,Zoom,Software,149.0
6069,2023-01-10,Delta Airlines,Travel,1602.7
6070,2023-01-11,Google Ads,Marketing,"1,672.95"
6071,2023-01-11,Marriott,Travel,410.17
6072,2023-01-11,Staples,Office Supplies,344.9
6073,2023-01-11,Delta Airlines,Travel,"$2,317.75"
6074,2023-01-11,Expensify,Software,50
6075,2023-01-11,Amazon,Office Supplies,508
6076,2023-01-12,DHL,Shipping,42.98
6077,2023-01-12,QuickBooks,Software,103
6078,2023-01-12,Notion,Software,16.0
6079,2023-01-12,DHL,Shipping,30.75
6080,2023-01-12,Delta Airlines,Travel,"$1,023.00"
6081,2023-01-12,Slack,Software,Pending
6082,2023-01-12,Office Depot,Office Supplies,TBD
6083,2023-01-13,Mailchimp,Marketing,$299.00
6084,2023-01-13,Office Depot,Office Supplies,384.54
6085,2023-01-13,Stripe,Software,59.0
6086,2023-01-13,AWS,Software,3352
6087,2023-01-13,HubSpot,Marketing,1035
6088,2023-01-13,WeWork,Rent,3200.0
6089,2023-01-13,AWS,Software,Pending
6090,2023-01-13,HubSpot,Marketing,472
6091,2023-01-14,QuickBooks,Software,$142.35
6092,2023-01-14,Office Depot,Office Supplies,41.71
6093,2023-01-14,Uber,Travel,70.6
6094,2023-01-14,LinkedIn Ads,Marketing,"$1,888.74"
6095,2023-01-14,Marriott,Travel,$584.17
