transaction_id,business_id,order_date,product_code,department,units_sold,sales_amount,store_region,fulfillment_type,warehouse
TX509328,B3469,2024-12-15,OT-9866,OFFICE,14,2763.82,WEST,PICKUP,ATL-01
TX509329,B6507,2024-12-15,SP-7769,SPORTING GOODS,9,2232.99,NORTHEAST,IN STORE,CHI-01
TX509330,B9105,2024-12-15, CL-6042 ,CLOTHING,2,321.28,WEST,PICKUP,NYC-01
TX509331,B1170,2024-12-15,OT-8589,OFFICE,9,2228.18,WEST,IN STORE,ATL-01
TX509332,B6360,2024-12-15,SP-9173,SPORTING GOODS,13,1450.22,MIDWEST,PICKUP,CHI-01
TX509333,B9494,2024-12-16,SP-2988,SPORTING GOODS,1,185.47,SOUTHWEST,DELIVERY,NYC-01
TX509334,B1036,2024-12-16,HG-9510,HOME GOODS,13,2629.76,SOUTHWEST,DELIVERY,NYC-01
TX509335,B6265,2024-12-16,HG-2668,HOME GOODS,4,756.19,SOUTHEAST,IN STORE,LAX-01
TX509336,B3108,2024-12-16,HG-5970,HOME GOODS,5,779.96,MIDWEST,IN STORE,SEA-01
TX509337,B5874,2024-12-16,SP-5423,SPORTING GOODS,13,2345.62,SOUTHWEST,DELIVERY,SEA-01
TX509338,B6338,2024-12-16,OT-7332,OFFICE,12,3245.41,NORTHEAST,IN STORE,LAX-01
TX509339,B6561,2024-12-16,CL-4226,CLOTHING,3,690.3,MIDWEST,IN STORE,LAX-01
TX509340,B9560,2024-12-16,SP-5378,SPORTING GOODS,5,1438.1,SOUTHEAST,IN STORE,SEA-01
TX509341,B1639,2024-12-16,HG-7561,HOME GOODS,7,780.67, SOUTHWEST ,IN STORE,SEA-01
TX509342,B5558,2024-12-16,EL-8546,ELECTRONICS,5,147.99,NORTHEAST,PICKUP,CHI-01
TX509343,B5533,2024-12-16,OT-3861,OFFICE,2,167.56,SOUTHWEST,PICKUP,SEA-01
TX509344,B9861,2024-12-16,HG-8807,HOME GOODS,3,243.21,NORTHEAST,PICKUP,LAX-01
TX509345,B1228,2024-12-16,SP-6254,SPORTING GOODS,3,56.29,WEST,PICKUP,DAL-01
TX509346,B9090,2024-12-16,SP-7952,SPORTING GOODS,9,280.39,SOUTHEAST,DELIVERY,ATL-01
TX509347,B5868,2024-12-16,OT-2366,OFFICE,8,1984.9,WEST,DELIVERY,SEA-01
TX509348,B6342,2024-12-16,CL1378,CLOTHING,2,463.03,NORTHEAST,IN STORE,CHI-01
TX509349,B3815,2024-12-16,OT-5955,OFFICE,8,1228.33,MIDWEST,IN STORE,DAL-01
TX509350,B3573,2024-12-16,OT-6743,OFFICE,11,2270.04, NORTHEAST ,DELIVERY,LAX-01
TX509351,B6761,2024-12-16,SP1956,SPORTING GOODS,3,66.28,WEST,PICKUP,SEA-01
TX509352,B2584,2024-12-16,HG-6827,HOME GOODS,12,3170.31,NORTHEAST,DELIVERY, LAX-01 
TX509353,B7297,2024-12-16,OT-4237,OFFICE,11,197.77,SOUTHEAST,IN STORE,NYC-01
TX509354,B2022,2024-12-16,HG-6327,HOME GOODS,5,792.99,WEST,IN STORE,SEA-01
TX509355,B6047,2024-12-16,HG-7215,HOME GOODS,7,1596.29,NORTHEAST,PICKUP,NYC-01
TX509356,B8737,2024-12-16,SP-1226,SPORTING GOODS,12,1701.64,SOUTHWEST,PICKUP,CHI-01
TX509357,B2548,2024-12-16,EL-2473,ELECTRONICS,7,522.2,NORTHEAST,IN STORE,SEA-01
TX509358,B9302,2024-12-16,SP-2554,SPORTING GOODS,6,1521.39,SOUTHEAST,PICKUP,LAX-01
TX509359,B6712,2024-12-16,sp8806,SPORTING GOODS,14,1756.92,WEST,DELIVERY,SEA-01
TX509360,B7216,2024-12-16,OT-8518,OFFICE,13,606.49,WEST,DELIVERY,NYC-01
TX509361,B4343,2024-12-16,SP-3083,SPORTING GOODS,7,1441.23,MIDWEST,DELIVERY,LAX-01
TX509362,B6643,2024-12-16,OT-4236,OFFICE,12,3282.43,SOUTHWEST,PICKUP,SEA-01
TX509363,B6906,2024-12-17,EL-2284,ELECTRONICS,13,2620.45,SOUTHEAST,DELIVERY,NYC-01
TX509364,B6782,2024-12-17,EL-9811,ELECTRONICS,9,1829.74,SOUTHEAST,IN STORE,LAX-01
TX509365,B6972,2024-12-17,OT-3471,OFFICE,6,296.07,MIDWEST,DELIVERY,LAX-01
TX509366,B4269,2024-12-17,CL-5111,CLOTHING,10,1436.8,NORTHEAST,PICKUP,NYC-01
TX509367,B7430,2024-12-17,SP-9922,SPORTING GOODS,12,1242.81,WEST,IN STORE, DAL-01 
TX509368,B1224,2024-12-17,OT-2599,OFFICE,13,1598.87,WEST,DELIVERY,SEA-01
TX509369,B8449,2024-12-17,SP-4489,SPORTING GOODS,6,996.24,WEST,IN STORE,NYC-01
TX509370,B5277,2024-12-17,CL-2433,CLOTHING,2,96.68,SOUTHEAST,IN STORE,LAX-01
TX509371,B6247,2024-12-17,OT-5208,OFFICE,14,2258.77,SOUTHWEST,IN STORE,LAX-01
TX509372,B2466,2024-12-17,cl-9975,CLOTHING,12,3502.95,NORTHEAST,PICKUP,SEA-01
TX509373,B5535,2024-12-17,HG-9367,HOME GOODS,5,411.57,NORTHEAST,IN STORE,CHI-01
TX509374,B7996,2024-12-17,HG-3540,HOME GOODS,3,456.14,WEST,IN STORE,LAX-01
TX509375,B4151,2024-12-17,OT-9379,OFFICE,14,1415.15,MIDWEST,IN STORE,SEA-01
TX509376,B9661,2024-12-17,CL-4783,CLOTHING,12,342.06,MIDWEST,PICKUP,LAX-01
TX509377,B7238,2024-12-17,OT8221,OFFICE,14,2089.61,NORTHEAST,PICKUP,NYC-01
TX509378,B3264,2024-12-17,HG-1120,HOME GOODS,6,1023.8,SOUTHEAST,IN STORE,CHI-01
TX509379,B9141,2024-12-17,EL-3372,ELECTRONICS,12,441.43,MIDWEST,DELIVERY,ATL-01
TX509380,B4480,2024-12-17,EL-2521,ELECTRONICS,4,701.26,SOUTHWEST,IN STORE,CHI-01
TX509381,B4635,2024-12-17,CL-2285,CLOTHING,10,617.94,WEST,PICKUP,DAL-01
TX509382,B7061,2024-12-17,EL-1497,ELECTRONICS,12,2596.51,WEST,PICKUP,ATL-01
TX509383,B3840,2024-12-17,OT-9686,OFFICE,3,520.97,NORTHEAST,IN STORE,NYC-01
TX509384,B1754,2024-12-18,EL-4607,ELECTRONICS,5,1086.33,SOUTHWEST,IN STORE,ATL-01
TX509385,B7120,2024-12-18,CL-1805,CLOTHING,11,3089.73,MIDWEST,IN STORE,CHI-01
TX509386,B5179,2024-12-18,OT-5098,OFFICE,14,1420.79,SOUTHWEST,DELIVERY,ATL-01
TX509387,B7108,2024-12-18,CL-1331,CLOTHING,11,2041.77,MIDWEST,DELIVERY,NYC-01
TX509388,B9616,2024-12-18,OT-8130,OFFICE,5,1075.96,MIDWEST,DELIVERY,SEA-01
TX509389,B1243,2024-12-18,SP-8752,SPORTING GOODS,7,518.85,NORTHEAST,IN STORE,CHI-01
TX509390,B4160,2024-12-18,EL-8103,ELECTRONICS,8,2045.58,SOUTHWEST,IN STORE,LAX-01
TX509391,B4164,2024-12-18,HG-8047,HOME GOODS,0,118.94,SOUTHWEST,DELIVERY,SEA-01
TX509392,B9672,2024-12-18,SP-2147,SPORTING GOODS,5,1174.24,WEST,PICKUP,CHI-01
TX509393,B5650,2024-12-18,HG-8855,HOME GOODS,6,1287.78,SOUTHWEST,IN STORE,ATL-01
TX509394,B7955,bad_date,SP-5979,SPORTING GOODS,10,307.72,SOUTHEAST,DELIVERY,DAL-01
TX509395,B6717,2024-12-18,SP-9734,SPORTING GOODS,12,2269.57,MIDWEST,PICKUP,LAX-01
TX509396,B4815,2024-12-18,EL-2338,ELECTRONICS,14,3953.41,WEST,PICKUP,CHI-01
TX509397,B8571,2024-12-18,EL-6439,ELECTRONICS,12,436.88, MIDWEST ,DELIVERY,ATL-01
TX509398,B5578,2024-12-18,CL-9099,CLOTHING,13,885.74,NORTHEAST,DELIVERY,SEA-01
TX509399,B3211,2024-12-18,OT4965,OFFICE,1,284.47,WEST,IN STORE,ATL-01
TX509400,B2815,2024-12-18,HG-5138,HOME GOODS,2,53.15, SOUTHWEST ,DELIVERY,NYC-01
TX509401,B9507,2024-12-18,EL-1523,ELECTRONICS,0,370.47,SOUTHWEST,PICKUP,ATL-01
TX509402,B4368,2024-12-18,EL-6327,ELECTRONICS,14,832.5,WEST,DELIVERY,DAL-01
TX509403,B2020,2024-12-18,HG-6477,HOME GOODS,10,1109.59,SOUTHEAST,IN STORE,CHI-01
TX509404,B9248,2024-12-18,CL-1854,CLOTHING,7,533.13,MIDWEST,DELIVERY,DAL-01
TX509405,B3683,2024-12-18,SP-4622,SPORTING GOODS,1,165.35,NORTHEAST,IN STORE,ATL-01
TX509406,B3463,2024-12-18,EL-5253,ELECTRONICS,1,35.01,MIDWEST,IN STORE,LAX-01
TX509407,B3763,2024-12-18,HG-9997,HOME GOODS,7,2058.79,SOUTHEAST,IN STORE,DAL-01
TX509408,B6894,2024-12-18,CL-9277,CLOTHING,3,818.41,SOUTHEAST,IN STORE,CHI-01
TX509409,B2093,2024-12-18,OT-6170,OFFICE,11,1819.63,SOUTHEAST,IN STORE,DAL-01
TX509410,B2814,2024-12-18,HG-8467,HOME GOODS,8,1088.42,NORTHEAST,PICKUP,CHI-01
TX509411,B1825,2024-12-18,CL-8126,CLOTHING,5,577.35,SOUTHEAST,PICKUP,SEA-01
TX509412,B5718,2024-12-18,EL-4491,ELECTRONICS,4,527.53,WEST,DELIVERY,NYC-01
TX509413,B7631,2024-12-19,OT-5640,OFFICE,9,1139.19,SOUTHWEST,IN STORE,NYC-01
TX509414,B1799,2024-12-19,OT-2775,OFFICE,6,266.42,WEST,PICKUP,LAX-01
TX509415,B9218,2024-12-19,EL-2098,ELECTRONICS,6,1221.89,NORTHEAST,PICKUP,NYC-01
TX509416,B3099,2024-12-19,SP-9380,SPORTING GOODS,4,417.79,SOUTHWEST,IN STORE, LAX-01 
TX509417,B5736,2024-12-19,EL-9412,ELECTRONICS,3,469.01,SOUTHWEST,IN STORE,NYC-01
TX509418,B6267,2024-12-19,OT-1522,OFFICE,2,587.72,WEST,IN STORE,LAX-01
TX509419,B4678,2024-12-19,SP-2611,SPORTING GOODS,2,495.52,MIDWEST,IN STORE,DAL-01
TX509420,B4367,2024-12-19,EL-1599,ELECTRONICS,13,2365.04,WEST,DELIVERY,LAX-01
TX509421,B5052,2024-12-19,EL-9149,ELECTRONICS,4,662.08,SOUTHEAST,IN STORE,
TX509422,B8509,2024-12-19,CL-4858,CLOTHING,5,1162.04,SOUTHEAST,DELIVERY,CHI-01
TX509423,B7134,2024-12-19,HG-9553,HOME GOODS,2,472.8,WEST,DELIVERY,DAL-01
TX509424,B4671,2024-12-19,EL-6043,ELECTRONICS,2,457.78,SOUTHWEST,DELIVERY, LAX-01 
TX509425,B9783,2024-12-19,OT-1206,OFFICE,5,797.88,SOUTHWEST,PICKUP,NYC-01
TX509426,B8484,2024-12-19,EL-1233,ELECTRONICS,10,1092.68,SOUTHEAST,IN STORE,ATL-01
TX509427,B6306,2024-12-19,HG-9746,HOME GOODS,7,702.7,NORTHEAST,DELIVERY,DAL-01
TX509428,B8156,2024-12-19,OT-9421,OFFICE,11,1962.96,WEST,DELIVERY, DAL-01 
TX509429,B5779,2024-12-19,OT-2862,OFFICE,10,2279.03,SOUTHWEST,DELIVERY,ATL-01
TX509430,B6319,2024-12-19,OT-4479,OFFICE,6,1351.52,WEST,PICKUP,LAX-01
TX509431,B8899,2024-12-19,OT-4741,OFFICE,14,2326.71,WEST,PICKUP,NYC-01
TX509432,B6089,2024-12-19,HG-8020,HOME GOODS,2,546.73,SOUTHWEST,PICKUP,ATL-01
TX509433,B4703,2024-12-19,CL-5498,CLOTHING,6,664.37,NORTHEAST,DELIVERY,CHI-01
TX509434,B2263,2024-12-19,HG-5084,OFFICE,4,257.04,SOUTHEAST,PICKUP,LAX-01
TX509435,B7297,2024-12-19,OT-2517,OFFICE,8,986.52,SOUTHEAST,DELIVERY,NYC-01
TX509436,B8701,2024-12-19,SP-2179,SPORTING GOODS,3,519.42,SOUTHEAST,IN STORE,SEA-01
TX509437,B2625,2024-12-19,CL-2343,CLOTHING,14,4016.94,SOUTHEAST,DELIVERY,ATL-01
TX509438,B2989,2024-12-19, OT-5053 ,OFFICE,10,705.19,SOUTHWEST,IN STORE,DAL-01
TX509439,B2067,2024-12-19,HG-2487,HOME GOODS,11,1433.18, SOUTHWEST ,IN STORE,DAL-01
TX509440,B2896,2024-12-19,SP-1893,SPORTING GOODS,3,467.68,MIDWEST,DELIVERY,CHI-01
TX509441,B7016,2024-12-19,EL-4866,ELECTRONICS,9,428.11,WEST,IN STORE,LAX-01
TX509442,B3618,2024-12-19,SP-4753,SPORTING GOODS,8,609.23,SOUTHEAST,PICKUP,NYC-01
TX509443,B3442,2024-12-19,SP-8846,SPORTING GOODS,6,645.76,MIDWEST,PICKUP,SEA-01
TX509444,B9907,2024-12-19,CL-8864,CLOTHING,7,1357.21,WEST,PICKUP,DAL-01
TX509445,B5688,2024-12-19,OT-1750,OFFICE,10,1998.63,WEST,IN STORE,SEA-01
TX509446,B1074,2024-12-19,HG-4045,HOME GOODS,6,1719.0,WEST,DELIVERY,ATL-01
TX509447,B4239,2024-12-20,OT-8675,OFFICE,14,1833.1,SOUTHEAST,PICKUP,CHI-01
TX509448,B6332,2024-12-20,OT-6925,OFFICE,3,532.03,NORTHEAST,PICKUP,NYC-01
TX509449,B4002,2024-12-20,HG-1497,HOME GOODS,2,332.45, SOUTHWEST ,DELIVERY,DAL-01
TX509450,B7281,2024-12-20,HG-3615,HOME GOODS,2,210.46,SOUTHWEST,PICKUP,SEA-01
TX509451,B9896,2024-12-20,HG-7447,HOME GOODS,7,1901.32,MIDWEST,IN STORE,NYC-01
TX509452,B2446,2024-12-20,HG-8885,HOME GOODS,7,342.95,SOUTHEAST,PICKUP,NYC-01
TX509453,B6000,2024-12-20,EL-2237,ELECTRONICS,8,506.62,MIDWEST,IN STORE,LAX-01
TX509454,B5891,2024-12-20,SP-3193,SPORTING GOODS,3,805.3,WEST,IN STORE,SEA-01
TX509455,B4464,2024-12-20,HG9890,HOME GOODS,10,2635.85,NORTHEAST,IN STORE,DAL-01
TX509456,B8677,2024-12-20,SP-8463,SPORTING GOODS,4,845.16,MIDWEST,PICKUP,DAL-01
TX509457,B4461,2024-12-20,EL-4769,ELECTRONICS,2,171.44,WEST,PICKUP,NYC-01
TX509458,B1519,2024-12-20,OT-5882,OFFICE,9,2531.47,NORTHEAST,DELIVERY,ATL-01
TX509459,B4686,2024-12-20,OT-1734,OFFICE,2,169.79,SOUTHWEST,PICKUP,SEA-01
TX509460,B7017,2024-12-20,SP-8364,SPORTING GOODS,10,2667.03,NORTHEAST,PICKUP,LAX-01
TX509461,B8704,2024-12-20,HG-9818,HOME GOODS,9,1459.4,SOUTHEAST,DELIVERY,DAL-01
TX509462,B4936,2024-12-20,CL-4677,CLOTHING,9,1556.05,WEST,IN STORE,CHI-01
TX509463,B3109,2024-12-20,HG-6571,HOME GOODS,10,674.69,SOUTHWEST,IN STORE,CHI-01
TX509464,B2171,2024-12-20,CL-9470,CLOTHING,8,1068.68,NORTHEAST,DELIVERY,ATL-01
TX509465,B6211,2024-12-20,HG-2908,HOME GOODS,10,159.02,NORTHEAST,IN STORE,DAL-01
TX509466,B1073,2024-12-20,OT-8946,OFFICE,13,1819.45,NORTHEAST,PICKUP,ATL-01
TX509467,B8728,2024-12-20,SP-3744,SPORTING GOODS,4,211.35,SOUTHEAST,DELIVERY,LAX-01
TX509468,B1941,2024-12-20,EL-1359,ELECTRONICS,2,166.04,WEST,IN STORE,DAL-01
TX509469,B9747,2024-12-20,HG-9218,OFFICE,5,1107.13,SOUTHWEST,PICKUP,DAL-01
TX509470,B9521,2024-12-20,SP-7023,SPORTING GOODS,13,955.99,MIDWEST,PICKUP,SEA-01
TX509471,B9502,2024-12-20,SP-3949,SPORTING GOODS,12,1628.56,MIDWEST,PICKUP,SEA-01
TX509472,B5068,2024-12-20,HG-1785,HOME GOODS,5,403.75,SOUTHEAST,IN STORE,SEA-01
TX509473,B1615,2024-12-20,OT-5457,OFFICE,2,436.35,WEST,PICKUP,NYC-01
TX509474,B5752,2024-12-20, CL-6638 ,CLOTHING,0,275.07,MIDWEST,DELIVERY,SEA-01
TX509475,B9368,2024-12-21,SP-5910,SPORTING GOODS,12,2315.81,NORTHEAST,IN STORE, SEA-01 
TX509476,B2763,2024-12-21,CL-9679,CLOTHING,4,63.9,NORTHEAST,PICKUP,LAX-01
TX509477,B3197,2024-12-21,OT-6349,OFFICE,8,1509.77,WEST,PICKUP,CHI-01
TX509478,B5438,2024-12-21,CL-6835,CLOTHING,10,2893.13,WEST,DELIVERY,DAL-01
TX509479,B4403,2024-12-21,SP-8144,SPORTING GOODS,10,755.34,SOUTHEAST,PICKUP,NYC-01
TX509480,B1764,2024-12-21, SP-9728 ,SPORTING GOODS,1,276.85,MIDWEST,IN STORE,LAX-01
TX509481,B3116,2024-12-21,OT-3107,OFFICE,14,2161.88,WEST,PICKUP,DAL-01
TX509482,B5088,2024-12-21,EL-5191,ELECTRONICS,3,356.01,SOUTHWEST,IN STORE,DAL-01
TX509483,B5049,2024-12-21,CL-9905,CLOTHING,6,442.6,SOUTHEAST,PICKUP,NYC-01
TX509484,B6869,2024-12-21,OT-9593,OFFICE,9,1190.54,MIDWEST,IN STORE,DAL-01
TX509485,B7439,2024-12-21,SP-2762,SPORTING GOODS,9,2133.34,SOUTHEAST,IN STORE,NYC-01
TX509486,B6877,2024-12-21, HG-1543 ,HOME GOODS,2,62.89,SOUTHWEST,DELIVERY,ATL-01
TX509487,B9821,2024-12-21,sp-5445,SPORTING GOODS,9,2234.08,MIDWEST,IN STORE,LAX-01
TX509488,B1102,2024-12-21,SP-2996,SPORTING GOODS,7,1498.88,NORTHEAST,DELIVERY,DAL-01
TX509489,B5955,2024-12-21,OT-1439,OFFICE,10,616.8,SOUTHEAST,DELIVERY,LAX-01
TX509490,B5396,2024-12-21,EL-8001,ELECTRONICS,14,1720.79,SOUTHEAST,DELIVERY,SEA-01
TX509491,B4172,2024-12-21,CL-8980,CLOTHING,9,1060.29,MIDWEST,IN STORE,DAL-01
TX509492,B9579,2024-12-21,CL-4986,CLOTHING,13,2163.6,NORTHEAST,IN STORE,LAX-01
TX509493,B7159,2024-12-21,CL-2781,CLOTHING,2,325.08,NORTHEAST,DELIVERY,CHI-01
TX509494,B2771,2024-12-21,HG-9347,HOME GOODS,2,310.43,MIDWEST,IN STORE,DAL-01
TX509495,B7076,2024-12-21,OT-9134,OFFICE,13,872.09,SOUTHEAST,PICKUP,LAX-01
TX509496,B9143,2024-12-21, HG-8475 ,HOME GOODS,2,374.74,WEST,PICKUP,CHI-01
TX509497,B3106,2024-12-21,OT-4467,OFFICE,10,2293.11,WEST,PICKUP,ATL-01
TX509498,B4396,2024-12-21,CL-7902,CLOTHING,13,1855.74,NORTHEAST,DELIVERY,CHI-01
TX509499,B8631,2024-12-21,CL-1040,CLOTHING,14,3169.84,MIDWEST,PICKUP,DAL-01
TX509500,B9249,2024-12-21,OT-4604,OFFICE,8,1160.73,NORTHEAST,PICKUP,LAX-01
TX509501,B3805,2024-12-21,SP-4331,SPORTING GOODS,2,302.98,SOUTHEAST,IN STORE,ATL-01
TX509502,B7006,2024-12-21,CL-8131,CLOTHING,11,3250.44,WEST,IN STORE,ATL-01
TX509503,B2331,2024-12-21,OT-6305,OFFICE,13,3617.28,NORTHEAST,IN STORE,ATL-01
TX509504,B9085,2024-12-21,SP-4687,SPORTING GOODS,7,1171.66,WEST,PICKUP,SEA-01
TX509505,B9729,2024-12-21,OT9247,OFFICE,9,553.64,SOUTHWEST,DELIVERY,NYC-01
TX509506,B9822,2024-12-21,CL-7251,CLOTHING,3,501.79,NORTHEAST,PICKUP,NYC-01
TX509507,B1112,2024-12-21,HG-3619,HOME GOODS,14,1222.73,WEST,DELIVERY,SEA-01
TX509508,B1548,2024-12-21,OT-6049,OFFICE,11,3222.38,SOUTHWEST,PICKUP,NYC-01
TX509509,B6277,bad_date,CL-8770,CLOTHING,13,3890.77,MIDWEST,DELIVERY,DAL-01
TX509510,B1880,2024-12-22,SP-4099,SPORTING GOODS,7,1525.35,MIDWEST,DELIVERY,LAX-01
TX509511,B3465,2024-12-22,SP-3681,SPORTING GOODS,1,57.58,WEST,IN STORE,SEA-01
TX509512,B3243,2024-12-22,HG-3763,HOME GOODS,2,63.72,WEST,IN STORE,CHI-01
TX509513,B5493,2024-12-22,OT-2287,OFFICE,12,3269.84,SOUTHEAST,DELIVERY,NYC-01
TX509514,B6353,2024-12-22,OT-6672,OFFICE,4,218.86,NORTHEAST,IN STORE,DAL-01
TX509515,B7937,2024-12-22,OT-5884,OFFICE,10,1379.14,SOUTHEAST,DELIVERY,ATL-01
TX509516,B3728,2024-12-22,HG-7355,HOME GOODS,5,935.32,SOUTHWEST,DELIVERY,LAX-01
TX509517,B5662,2024-12-22,EL-8794,ELECTRONICS,10,1735.79,SOUTHWEST,PICKUP,LAX-01
TX509518,B2517,2024-12-22,HG-7726,HOME GOODS,6,1498.89,SOUTHWEST,IN STORE,ATL-01
TX509519,B3570,2024-12-22,HG-7997,HOME GOODS,14,2106.03,MIDWEST,PICKUP,DAL-01
TX509520,B7601,2024-12-22,OT-8180,OFFICE,5,817.76,SOUTHWEST,PICKUP,LAX-01
TX509521,B4254,2024-12-22,EL-8925,ELECTRONICS,2,324.63,NORTHEAST,DELIVERY,ATL-01
TX509522,B1049,2024-12-22, CL-7169 ,CLOTHING,5,1026.43,SOUTHEAST,DELIVERY,LAX-01
TX509523,B7563,2024-12-22,EL-3961,ELECTRONICS,5,1450.47,NORTHEAST,PICKUP,SEA-01
TX509524,B4551,bad_date,HG-4532,HOME GOODS,8,439.77,NORTHEAST,IN STORE,NYC-01
TX509525,B4710,2024-12-22,SP-7335,SPORTING GOODS,6,1662.16,MIDWEST,DELIVERY,CHI-01
TX509526,B3095,2024-12-22,EL-2003,ELECTRONICS,11,855.67,NORTHEAST,DELIVERY,DAL-01
TX509527,B2284,2024-12-22,HG-9084,HOME GOODS,3,440.56,MIDWEST,IN STORE,DAL-01
TX509528,B8257,2024-12-22,OT-6938,OFFICE,1,202.8,SOUTHWEST,PICKUP,DAL-01
TX509529,B3803,2024-12-22,OT-5348,OFFICE,8,2245.25,NORTHEAST,DELIVERY,NYC-01
TX509530,B1770,2024-12-23,SP-7824,SPORTING GOODS,9,2179.02,MIDWEST,PICKUP,LAX-01
TX509531,B4277,2024-12-23,SP-4679,SPORTING GOODS,5,1103.82,SOUTHEAST,DELIVERY,CHI-01
TX509532,B2883,2024-12-23,HG-1880,HOME GOODS,0,-4155.93,SOUTHWEST,IN STORE,ATL-01
TX509533,B9550,2024-12-23,OT-7784,OFFICE,13,1393.43,WEST,IN STORE,SEA-01
TX509534,B7116,2024-12-23,EL-4366,ELECTRONICS,8,1515.92,SOUTHEAST,PICKUP,NYC-01
TX509535,B3895,2024-12-23,CL-2612,CLOTHING,4,588.61,WEST,DELIVERY,NYC-01
TX509536,B3454,2024-12-23,OT-6781,OFFICE,5,476.52, NORTHEAST ,DELIVERY,ATL-01
TX509537,B6223,2024-12-23,OT-5300,OFFICE,9,2432.98,SOUTHEAST,IN STORE,LAX-01
TX509538,B1207,2024-12-23,CL-2250,CLOTHING,5,836.9,WEST,PICKUP,ATL-01
TX509539,B7624,2024-12-23,SP-2120,SPORTING GOODS,9,1761.9,NORTHEAST,DELIVERY,ATL-01
TX509540,B5271,2024-12-23,HG-5248,HOME GOODS,5,939.72,WEST,IN STORE, ATL-01 
TX509541,B1084,2024-12-23,OT-7862,OFFICE,14,3449.08,WEST,IN STORE,SEA-01
TX509542,B9327,2024-12-23,CL-1570,CLOTHING,13,3115.91,WEST,PICKUP,DAL-01
TX509543,B6095,2024-12-23,OT-6870,OFFICE,12,1721.18,SOUTHWEST,PICKUP,
TX509544,B8653,2024-12-23,OT-3402,OFFICE,10,1745.39,WEST,DELIVERY,CHI-01
TX509545,B3194,2024-12-23,HG-3512,HOME GOODS,1,152.17,MIDWEST,DELIVERY,LAX-01
TX509546,B8654,2024-12-23,SP-4411,SPORTING GOODS,5,530.4,MIDWEST,IN STORE,CHI-01
TX509547,B6534,2024-12-23,EL-9605,OFFICE,2,122.16,SOUTHEAST,IN STORE,NYC-01
TX509548,B6507,2024-12-23,CL-2434,CLOTHING,2,45.86,MIDWEST,IN STORE,NYC-01
TX509549,B2728,2024-12-23,CL-7384,CLOTHING,14,1902.04,WEST,DELIVERY, NYC-01 
TX509550,B6307,2024-12-23,CL-2884,CLOTHING,12,902.47,SOUTHWEST,PICKUP,ATL-01
TX509551,B7035,2024-12-24,SP-5376,SPORTING GOODS,13,2152.69,SOUTHWEST,PICKUP,SEA-01
TX509552,B6250,2024-12-24,SP-2208,SPORTING GOODS,6,1056.41,SOUTHWEST,PICKUP,SEA-01
TX509553,B9704,2024-12-24,OT-3578,OFFICE,11,1812.39,SOUTHEAST,IN STORE,DAL-01
TX509554,B1132,2024-12-24, EL-4619 ,ELECTRONICS,12,3425.6,NORTHEAST,DELIVERY,DAL-01
TX509555,B8329,2024-12-24, ot-3766 ,OFFICE,2,300.19,NORTHEAST,PICKUP,LAX-01
TX509556,B9114,2024-12-24,OT-9006,OFFICE,10,512.37,SOUTHEAST,PICKUP,SEA-01
TX509557,B7135,2024-12-24,OT-6017,OFFICE,3,614.83,WEST,DELIVERY,SEA-01
TX509558,B4994,2024-12-24,CL-6150,CLOTHING,10,2013.42,MIDWEST,IN STORE,NYC-01
TX509559,B7129,2024-12-24,OT-5433,OFFICE,5,349.79,SOUTHWEST,IN STORE,ATL-01
TX509560,B3679,2024-12-24,EL-8039,ELECTRONICS,6,1432.96,SOUTHEAST,DELIVERY,ATL-01
TX509561,B3402,2024-12-24,OT-3651,OFFICE,5,681.42,SOUTHEAST,PICKUP,ATL-01
TX509562,B4654,2024-12-24,EL-2834,ELECTRONICS,4,682.3,MIDWEST,IN STORE,LAX-01
TX509563,B6455,2024-12-24,HG-8840,HOME GOODS,8,1863.55,NORTHEAST,PICKUP,NYC-01
TX509564,B8205,2024-12-24,CL-5657,CLOTHING,9,434.0,SOUTHWEST,DELIVERY,LAX-01
TX509565,B1288,2024-12-24,EL-8871,ELECTRONICS,13,2808.27,SOUTHEAST,IN STORE,CHI-01
TX509566,B1465,2024-12-24,CL-7977,CLOTHING,1,63.16,NORTHEAST,IN STORE,NYC-01
TX509567,B7312,2024-12-24,OT-1554,OFFICE,9,2451.29,MIDWEST,PICKUP,ATL-01
TX509568,B9401,2024-12-24,CL-1997,CLOTHING,1,93.59,SOUTHEAST,DELIVERY,CHI-01
TX509569,B4435,2024-12-24,EL-1908,ELECTRONICS,2,186.46,NORTHEAST,DELIVERY,NYC-01
TX509570,B6306,2024-12-24,OT-4736,OFFICE,11,2957.67,SOUTHWEST,DELIVERY,NYC-01
TX509571,B5414,2024-12-24,OT-4736,OFFICE,4,784.91,WEST,DELIVERY, ATL-01 
TX509572,B8882,2024-12-25,SP-9247,SPORTING GOODS,6,514.6,SOUTHWEST,PICKUP,DAL-01
TX509573,B7419,2024-12-25,CL-1492,CLOTHING,3,80.05,SOUTHWEST,DELIVERY,CHI-01
TX509574,B6824,2024-12-25,HG-1865,HOME GOODS,8,1284.43,NORTHEAST,PICKUP,NYC-01
TX509575,B3234,2024-12-25,EL-2557,ELECTRONICS,6,878.78,MIDWEST,PICKUP,DAL-01
TX509576,B4842,2024-12-25, HG-5438 ,HOME GOODS,11,3011.68,SOUTHWEST,IN STORE,SEA-01
