user_id,activity_date,purchase_amount
user431,2023-07-21,165.01
user431,2023-07-31,80.06
user431,2023-08-17,236.58
user432,2023-12-25,87.68
user432,2023-12-28,0.0
user433,2023-11-04,200.08
user433,2023-11-06,186.06
user433,2023-11-27,305.07
user433,2024-01-14,88.18
user433,2024-01-22,0.0
user433,2024-03-04,40.31
user434,2023-05-06,0.0
user434,2023-06-17,554.9
user435,2023-04-12,489.35
user435,2023-07-29,304.88
user436,2024-02-24,0.0
user436,2024-03-01,0.0
user437,2023-09-18,0.0
user437,2023-10-23,0.0
user437,2023-12-02,310.75
user437,2023-12-17,272.41
user438,2023-06-08,0.0
user438,2023-06-10,0.0
user438,2023-06-22,0.0
user438,2023-06-23,76.48
user438,2023-06-24,364.56
user438,2023-06-25,168.94
user438,2023-07-01,0.0
user438,2023-08-18,204.17
user438,2023-10-12,116.21
user439,2023-12-15,440.87
user439,2023-12-18,598.42
user439,2024-01-20,385.39
user439,2024-02-12,118.88
user439,2024-02-21,139.23
user439,2024-02-29,0.0
user439,2024-03-22,0.0
user439,2024-04-28,335.87
user440,2023-11-17,0.0
user440,2023-11-18,255.8
user440,2023-12-13,325.69
user440,2023-12-19,0.0
user440,2023-12-26,0.0
user440,2024-01-18,0.0
user440,2024-03-04,334.62
user441,2023-07-16,18.32
user441,2023-09-05,292.9
user441,2023-10-15,24.91
user442,2023-06-25,0.0
user442,2023-06-29,530.21
user442,2023-07-01,32.47
user442,2023-07-07,416.52
user442,2023-07-18,0.0
user442,2023-08-09,0.0
user442,2023-09-19,105.8
user442,2023-09-22,0.0
user442,2023-10-02,433.69
user443,2023-03-30,0.0
user443,2023-04-17,338.0
user443,2023-04-20,474.23
user443,2023-04-20,96.05
user443,2023-04-20,270.96
user443,2023-05-19,465.02
user443,2023-05-21,0.0
user443,2023-06-06,0.0
user443,2023-06-18,604.52
user443,2023-07-04,487.0
user443,2023-07-04,0.0
user443,2023-07-24,160.59
user444,2023-06-30,0.0
user444,2023-07-13,492.24
user444,2023-07-19,0.0
user444,2023-07-31,13.42
user444,2023-08-14,0.0
user444,2023-08-16,440.29
user444,2023-10-12,479.72
user445,2023-02-02,409.36
user445,2023-02-05,414.6
user445,2023-02-09,87.85
user445,2023-02-17,179.68
user445,2023-03-10,397.15
user445,2023-03-22,372.83
user445,2023-03-23,0.0
user447,2023-11-23,0.0
user447,2023-11-24,426.02
user447,2023-11-27,0.0
user448,2023-05-11,112.58
user448,2023-05-21,266.46
user448,2023-05-22,0.0
user448,2023-06-09,640.74
user448,2023-06-25,0.0
user448,2023-07-13,0.0
user448,2023-07-22,0.0
user448,2023-07-22,0.0
user448,2023-09-01,102.11
user448,2023-09-14,85.32
user449,2023-06-05,0.0
user449,2023-08-01,181.22
user449,2023-08-03,26.69
user449,2023-08-17,401.09
user449,2023-10-04,0.0
user449,2023-10-16,30.96
user450,2023-05-28,0.0
user450,2023-06-04,622.14
user450,2023-06-16,0.0
user450,2023-06-21,452.24
user450,2023-07-05,182.78
user450,2023-08-17,318.39
user450,2023-09-15,186.26
user451,2023-04-11,42.38
user451,2023-04-22,360.19
user451,2023-05-18,581.4
user451,2023-07-04,249.56
user452,2023-05-12,118.29
user452,2023-05-16,0.0
user452,2023-05-26,531.67
user452,2023-05-31,534.9
user453,2023-12-17,0.0
user453,2024-02-16,206.6
user454,2023-11-20,518.14
user454,2023-12-19,494.53
user454,2023-12-27,0.0
user454,2024-02-02,454.87
user454,2024-03-02,0.0
user455,2023-09-15,0.0
user455,2023-10-02,109.28
user455,2023-10-09,477.57
user455,2023-10-23,0.0
user455,2023-11-04,466.35
user455,2023-12-06,0.0
user456,2023-09-08,114.76
user456,2023-09-22,162.44
user456,2023-12-07,402.02
user457,2023-04-10,285.69
user457,2023-06-02,596.18
user457,2023-06-06,0.0
user457,2023-06-30,266.72
user457,2023-08-29,0.0
user458,2023-11-10,394.48
user458,2023-11-16,333.06
user458,2024-01-10,330.89
user458,2024-02-09,484.08
user459,2024-01-17,528.31
user460,2023-10-22,0.0
user460,2023-12-14,465.64
user461,2023-04-22,312.99
user461,2023-05-05,295.54
user461,2023-05-06,488.52
user461,2023-05-23,287.37
user461,2023-06-30,577.81
user461,2023-07-19,441.21
user461,2023-07-25,0.0
user461,2023-08-01,16.47
user461,2023-08-20,374.17
user462,2023-11-28,0.0
user463,2023-07-17,72.62
user463,2023-10-14,0.0
user464,2023-05-03,0.0
user464,2023-05-19,358.26
user464,2023-05-25,0.0
user464,2023-06-01,600.95
user464,2023-06-18,0.0
user464,2023-08-14,304.37
user464,2023-09-04,0.0
user465,2023-10-05,0.0
user465,2023-11-14,0.0
user467,2023-09-09,0.0
user467,2023-10-03,0.0
user467,2023-10-06,30.75
user467,2023-10-18,0.0
user467,2023-11-14,100.75
user467,2023-11-16,0.0
user467,2023-12-16,483.53
user467,2024-01-10,338.88
user468,2023-04-09,462.15
user468,2023-04-12,516.96
user468,2023-04-23,0.0
user468,2023-05-17,250.75
user468,2023-06-29,0.0
user468,2023-07-31,286.71
user469,2023-03-18,334.67
user469,2023-03-18,194.04
user469,2023-04-17,67.08
user469,2023-06-14,133.16
user469,2023-07-18,265.28
user470,2023-05-28,288.3
user470,2023-06-06,127.85
user470,2023-06-14,0.0
user470,2023-06-20,156.95
user470,2023-07-01,84.78
user470,2023-08-05,0.0
user470,2023-09-26,0.0
user470,2023-09-28,206.19
user471,2023-09-25,178.01
user471,2023-09-30,33.34
user471,2023-10-04,239.47
user471,2023-11-03,378.36
user471,2023-12-04,0.0
user472,2023-08-28,77.68
user472,2023-09-09,0.0
user472,2023-09-11,0.0
user472,2023-10-24,435.9
user472,2023-10-24,246.41
user472,2023-11-04,328.53
user472,2023-11-30,119.68
user472,2024-01-13,58.71
user473,2023-09-25,0.0
user473,2023-10-08,139.49
user473,2023-11-12,458.36
user473,2023-12-27,0.0
user475,2023-03-26,209.47
user475,2023-03-29,26.26
user475,2023-04-08,48.48
user476,2023-05-31,422.21
user476,2023-06-07,483.61
user476,2023-06-26,56.11
user476,2023-07-19,0.0
user476,2023-08-08,0.0
user476,2023-08-08,177.0
user476,2023-09-05,153.85
user477,2023-12-02,0.0
user477,2023-12-07,440.76
user477,2023-12-09,277.01
user477,2024-01-02,133.37
user478,2023-11-02,235.99
user478,2023-11-11,0.0
user478,2023-12-02,0.0
user478,2024-02-07,518.31
user478,2024-03-02,196.85
user479,2023-10-03,359.45
user479,2024-01-15,90.53
user479,2024-01-31,225.26
user480,2024-02-04,111.23
user480,2024-02-05,156.96
user480,2024-02-26,0.0
user480,2024-03-28,282.84
user480,2024-04-05,216.6
user480,2024-06-01,373.03
user480,2024-06-07,599.21
user481,2023-02-27,316.89
user481,2023-03-07,87.24
user481,2023-03-09,0.0
user482,2023-10-14,113.68
user482,2023-10-14,409.39
user482,2023-10-21,0.0
user482,2023-11-02,186.98
user482,2023-11-07,508.65
user482,2023-11-29,145.57
user482,2024-01-05,214.22
user482,2024-02-13,49.71
user483,2023-02-11,493.41
user483,2023-02-25,0.0
user483,2023-04-23,0.0
user483,2023-05-03,73.81
user483,2023-05-11,0.0
user483,2023-06-29,284.4
user483,2023-07-03,416.13
user484,2023-11-13,0.0
user484,2023-11-27,288.26
user484,2023-11-30,347.96
user484,2023-12-10,0.0
user485,2024-01-03,0.0
user485,2024-02-05,17.05
user485,2024-02-27,0.0
user485,2024-04-19,61.96
user486,2023-05-18,598.45
user486,2023-07-04,158.46
user486,2023-07-20,170.74
user486,2023-08-07,0.0
user486,2023-09-24,95.99
user487,2023-12-14,343.63
user487,2024-02-25,59.93
user488,2023-08-02,367.57
user488,2023-08-03,87.16
user488,2023-08-07,150.41
user488,2023-08-16,61.59
user488,2023-08-28,0.0
user488,2023-09-16,349.03
user488,2023-09-23,0.0
user488,2023-10-19,0.0
user488,2023-11-28,32.53
user489,2023-12-16,33.54
user490,2023-10-10,312.81
user490,2023-10-10,0.0
user490,2023-10-30,336.64
user490,2023-11-28,223.47
user490,2023-12-05,122.59
user490,2023-12-20,475.22
user490,2024-01-23,489.74
user490,2024-01-30,0.0
user490,2024-02-12,0.0
user490,2024-02-19,333.49
user491,2023-07-19,0.0
user491,2023-08-14,421.37
user491,2023-09-13,0.0
user491,2023-09-19,115.17
user492,2023-06-05,0.0
user493,2023-10-20,133.62
user493,2023-11-12,0.0
user493,2023-11-17,180.52
user493,2023-12-03,90.7
user493,2024-01-04,518.43
user493,2024-01-15,0.0
user493,2024-01-24,185.14
user494,2023-12-26,608.98
user494,2024-01-09,28.94
user494,2024-01-29,0.0
user494,2024-02-06,0.0
user494,2024-02-16,0.0
user494,2024-03-19,0.0
user494,2024-04-08,0.0
user495,2023-02-07,0.0
user495,2023-03-22,22.0
user495,2023-04-01,137.2
user495,2023-04-01,41.14
user495,2023-04-03,124.46
user495,2023-04-16,0.0
user495,2023-04-26,306.72
user495,2023-04-30,0.0
user495,2023-05-02,30.46
user495,2023-05-07,73.6
user495,2023-06-07,196.29
user495,2023-06-23,0.0
user496,2023-02-19,134.11
user496,2023-03-13,0.0
user496,2023-04-08,305.14
user496,2023-05-06,579.32
user496,2023-06-07,156.76
user497,2023-11-30,232.07
user497,2023-12-04,522.41
user497,2024-03-19,399.82
user498,2024-01-15,0.0
user498,2024-01-18,389.75
user498,2024-02-01,87.68
user498,2024-03-24,0.0
user499,2023-10-04,35.08
user500,2023-10-24,0.0
user500,2023-11-04,196.5
user500,2023-11-21,406.37
user500,2023-12-06,386.89
user500,2023-12-12,355.1
user500,2023-12-14,0.0
user500,2023-12-16,534.8
user500,2023-12-29,548.78
user500,2024-01-06,262.67
user500,2024-01-09,539.11
user501,2023-07-11,530.91
user501,2023-07-19,489.31
user501,2023-07-21,0.0
user501,2023-07-21,0.0
user501,2023-07-28,0.0
user501,2023-08-05,0.0
user501,2023-08-16,0.0
user501,2023-09-11,132.41
user501,2023-09-11,0.0
user501,2023-09-19,0.0
user501,2023-09-30,302.52
user502,2024-01-16,91.14
user502,2024-01-26,0.0
user502,2024-01-28,35.65
user502,2024-02-01,62.72
user502,2024-02-12,151.62
user502,2024-02-25,0.0
user502,2024-04-08,0.0
user502,2024-04-26,77.93
user505,2023-07-16,433.97
user505,2023-10-28,0.0
user506,2023-03-20,0.0
user506,2023-04-07,0.0
user506,2023-07-06,192.9
user506,2023-07-12,414.62
user507,2023-07-28,500.62
user507,2023-07-30,0.0
user507,2023-08-31,0.0
user507,2023-09-18,367.29
user507,2023-09-25,271.32
user508,2023-06-09,332.96
user508,2023-06-11,437.03
user508,2023-06-27,0.0
user508,2023-06-27,75.21
user508,2023-07-23,0.0
user508,2023-08-16,0.0
user508,2023-08-20,167.16
user509,2023-11-06,0.0
user509,2023-11-21,283.37
user509,2023-12-04,168.3
user509,2023-12-07,499.88
user509,2023-12-08,96.27
user509,2024-02-03,136.67
user509,2024-02-11,399.61
user509,2024-03-22,22.33
user510,2023-12-24,318.37
user510,2023-12-31,192.34
user510,2024-03-05,140.38
user511,2023-04-15,445.72
user511,2023-04-17,165.17
user513,2024-01-21,272.19
user513,2024-02-19,18.93
user513,2024-03-14,197.31
user513,2024-04-04,460.57
user513,2024-04-12,32.74
user514,2023-03-20,280.91
user514,2023-04-05,29.69
user514,2023-04-18,325.4
user514,2023-05-07,69.07
user515,2023-04-05,440.4
user515,2023-06-19,167.27
user516,2023-11-20,554.54
user516,2023-11-28,0.0
user516,2023-12-21,0.0
user516,2024-02-02,285.12
user516,2024-02-07,0.0
user517,2023-02-13,0.0
user517,2023-02-23,0.0
user517,2023-03-09,238.49
user517,2023-03-10,404.58
user517,2023-03-18,239.47
user517,2023-03-29,0.0
user517,2023-04-27,289.85
user517,2023-05-17,0.0
user518,2023-05-08,216.92
user518,2023-05-10,0.0
user518,2023-06-03,0.0
user518,2023-08-18,71.0
user519,2023-12-13,0.0
user519,2023-12-14,471.16
user519,2023-12-29,117.32
user519,2024-01-21,0.0
user519,2024-01-29,89.5
user519,2024-03-25,155.57
user520,2023-11-03,0.0
user521,2023-10-10,271.21
user521,2023-10-14,11.53
user521,2023-10-28,487.07
user521,2023-11-20,521.51
user521,2023-12-03,164.6
user521,2023-12-28,436.4
user522,2023-03-16,0.0
user522,2023-04-02,415.81
user522,2023-04-15,344.27
user522,2023-04-18,172.26
user522,2023-06-27,462.63
user523,2023-09-09,37.93
user523,2023-10-02,415.77
user523,2023-10-24,32.33
user524,2024-01-18,297.01
user524,2024-02-04,0.0
user524,2024-02-21,0.0
user524,2024-04-03,315.33
user525,2023-05-02,182.73
user525,2023-05-15,405.07
user525,2023-05-16,0.0
user525,2023-05-25,0.0
user525,2023-05-29,265.67
user525,2023-07-05,0.0
user525,2023-09-11,272.32
user526,2023-10-25,148.97
user526,2023-10-31,296.38
user526,2023-12-17,221.57
user527,2023-06-09,0.0
user527,2023-07-27,274.15
user528,2023-06-07,0.0
user528,2023-06-07,0.0
user529,2023-07-14,396.16
user529,2023-08-23,62.0
user531,2023-11-30,0.0
user532,2023-12-27,0.0
user532,2024-01-21,490.69
user532,2024-01-24,0.0
user532,2024-02-16,136.16
user532,2024-02-23,417.51
user533,2023-05-30,32.6
user533,2023-06-12,0.0
user533,2023-06-29,296.36
user533,2023-07-01,172.92
user533,2023-07-29,0.0
user533,2023-09-13,232.51
user534,2023-04-26,27.44
user534,2023-05-02,0.0
user534,2023-05-20,586.66
user534,2023-06-05,150.13
user534,2023-08-07,46.28
user535,2023-09-20,228.9
user535,2023-09-28,397.37
user535,2023-12-29,352.05
user537,2023-10-10,476.54
user537,2023-10-11,0.0
user537,2023-10-26,363.29
user537,2023-11-03,0.0
user537,2023-12-12,0.0
user537,2023-12-24,459.95
user537,2023-12-24,507.53
user537,2024-01-01,353.97
user537,2024-01-27,241.13
user538,2023-07-14,318.14
user538,2023-08-01,26.45
user538,2023-08-17,212.53
user538,2023-08-27,54.51
user538,2023-09-08,76.34
user538,2023-09-09,299.47
user538,2023-09-16,175.35
user538,2023-10-02,59.9
user538,2023-10-04,0.0
user538,2023-10-18,0.0
user539,2024-02-05,0.0
user539,2024-02-09,0.0
user539,2024-02-11,462.32
user539,2024-02-25,80.7
user539,2024-02-28,325.24
user539,2024-03-14,25.06
user539,2024-03-21,272.41
user539,2024-04-08,78.67
user540,2023-08-16,44.38
user540,2023-09-02,0.0
user540,2023-09-22,148.09
user540,2023-09-23,170.54
user540,2023-09-24,91.82
user540,2023-10-17,485.01
user540,2023-12-14,52.2
user541,2023-09-21,155.23
user541,2023-09-30,188.63
user541,2023-11-12,317.73
user541,2023-11-22,0.0
user541,2024-01-19,477.76
user542,2023-09-07,313.53
user542,2023-09-23,160.99
user542,2023-09-23,0.0
user542,2023-11-09,276.0
user545,2023-08-27,106.46
user545,2023-10-01,0.0
user546,2023-08-11,439.32
user546,2023-08-16,112.7
user546,2023-08-18,350.65
user546,2023-09-18,416.86
user546,2023-09-25,0.0
user546,2023-10-14,491.09
user546,2023-11-22,73.73
user547,2023-07-17,269.47
user547,2023-08-10,40.02
user547,2023-08-24,0.0
user548,2023-08-30,78.11
user548,2023-09-15,134.09
user548,2023-09-16,0.0
user548,2023-10-07,306.31
user548,2023-10-09,162.52
user548,2023-11-13,0.0
user548,2023-12-02,385.8
user548,2023-12-19,405.98
user548,2023-12-19,554.92
user548,2023-12-20,389.98
user549,2023-09-24,250.97
user549,2023-09-27,272.52
user549,2023-10-08,391.76
user549,2023-10-12,369.63
user549,2023-10-21,452.95
user549,2023-10-30,0.0
user549,2023-11-15,413.81
user549,2023-12-18,75.07
user549,2024-01-13,161.54
user549,2024-02-02,256.66
user551,2023-10-27,48.45
user551,2023-11-12,0.0
user551,2023-12-02,535.03
user551,2023-12-05,464.41
user551,2023-12-17,605.98
user551,2023-12-18,0.0
user551,2024-01-29,206.34
user551,2024-01-31,331.67
user551,2024-02-07,430.17
user552,2023-08-13,195.65
user552,2023-10-02,380.68
user553,2023-02-17,0.0
user553,2023-03-01,126.27
user553,2023-03-06,73.8
user553,2023-03-21,57.27
user553,2023-03-25,0.0
user553,2023-04-19,0.0
user554,2023-11-09,209.33
user554,2023-11-21,0.0
user554,2024-01-09,272.81
user554,2024-03-16,0.0
user555,2023-10-18,433.83
user556,2024-02-03,217.05
user556,2024-02-04,289.59
user556,2024-03-05,0.0
user556,2024-04-16,497.04
user556,2024-06-11,0.0
user557,2024-02-07,0.0
user557,2024-04-04,301.91
user558,2023-11-14,0.0
user558,2023-11-16,0.0
user558,2024-01-14,326.86
user558,2024-01-15,0.0
user558,2024-02-24,0.0
user559,2023-11-03,241.55
user559,2023-11-15,300.91
user559,2023-12-08,111.34
user560,2023-04-27,326.15
user560,2023-04-27,284.99
user560,2023-05-14,119.41
user560,2023-05-30,388.14
user560,2023-06-23,0.0
user560,2023-06-29,180.0
user560,2023-07-02,208.04
user560,2023-07-09,0.0
user560,2023-07-24,308.28
user560,2023-08-01,448.6
user561,2023-05-02,0.0
user561,2023-05-25,555.21
user561,2023-06-01,238.64
user561,2023-06-02,387.55
user561,2023-06-18,88.87
user561,2023-07-03,0.0
user561,2023-07-13,512.89
user561,2023-09-02,297.35
user562,2023-09-23,0.0
user562,2023-10-10,0.0
user562,2023-11-21,454.95
user562,2024-01-18,211.4
user563,2024-02-03,0.0
user563,2024-03-21,41.57
user564,2023-08-29,0.0
user564,2023-09-10,64.94
user564,2023-10-08,0.0
user565,2023-03-02,0.0
user565,2023-03-27,207.19
user565,2023-05-15,0.0
user565,2023-05-23,321.16
user566,2023-09-04,304.58
user566,2023-10-25,134.01
user567,2023-05-11,167.99
user567,2023-07-02,486.21
user567,2023-08-29,410.83
user567,2023-09-23,0.0
user568,2023-10-17,254.39
user569,2023-07-11,0.0
user570,2023-10-26,158.67
user570,2023-11-14,559.58
user570,2023-12-17,272.15
user570,2024-01-06,0.0
user570,2024-03-08,358.45
user571,2023-11-24,145.42
user571,2023-12-05,441.81
user571,2024-01-16,72.67
user571,2024-02-01,472.07
user571,2024-04-06,288.28
user572,2023-09-07,247.87
user572,2023-09-11,287.84
user572,2023-09-17,0.0
user572,2023-09-17,47.48
user572,2023-09-21,246.69
user572,2023-10-23,96.95
user572,2023-11-09,0.0
user572,2023-11-24,569.48
user572,2023-12-09,421.83
user573,2023-09-14,236.97
user573,2023-09-22,0.0
user573,2023-10-08,0.0
user573,2023-10-18,362.51
user573,2023-11-01,0.0
user573,2023-11-03,0.0
user573,2023-11-12,418.83
user574,2023-04-04,432.82
user574,2023-04-27,55.62
user574,2023-05-24,99.64
user574,2023-06-07,0.0
user574,2023-07-26,350.09
user575,2024-01-25,297.57
user575,2024-01-28,419.89
user575,2024-02-19,0.0
user575,2024-02-27,285.56
user575,2024-03-01,16.9
user576,2023-07-03,0.0
user576,2023-09-19,263.81
user576,2023-10-10,342.64
user576,2023-10-19,135.91
user577,2023-04-21,411.08
user577,2023-04-25,375.88
user577,2023-05-09,401.47
user577,2023-05-15,0.0
user577,2023-07-20,0.0
user577,2023-08-17,150.12
user577,2023-09-05,0.0
user578,2023-05-27,343.6
user578,2023-05-30,374.26
user578,2023-06-05,0.0
user578,2023-06-15,521.29
user578,2023-06-27,500.7
user578,2023-08-22,174.57
user578,2023-08-25,272.94
user578,2023-08-26,0.0
user579,2023-02-25,89.26
user579,2023-03-20,76.83
user579,2023-04-22,452.94
user579,2023-05-24,287.55
user579,2023-07-06,0.0
user579,2023-07-14,181.12
user579,2023-07-16,389.95
user581,2023-07-02,0.0
user581,2023-07-10,365.51
user581,2023-07-13,33.24
user581,2023-07-16,306.49
user581,2023-08-26,0.0
user582,2023-07-04,0.0
user582,2023-08-23,0.0
user582,2023-09-11,219.49
user582,2023-09-19,269.55
user582,2023-10-27,130.03
user583,2023-04-09,80.08
user583,2023-04-15,396.26
user583,2023-04-17,36.82
user583,2023-06-03,0.0
user583,2023-06-18,225.81
user583,2023-08-06,140.83
user584,2023-03-20,196.9
user584,2023-04-08,0.0
user584,2023-06-15,0.0
user584,2023-08-03,223.6
user586,2023-11-09,348.91
user587,2023-03-30,483.53
user587,2023-04-12,288.39
user588,2023-08-22,435.01
user589,2023-09-28,126.51
user589,2023-10-09,170.67
user589,2023-11-28,0.0
user589,2023-12-30,296.91
user589,2024-01-14,150.8
user590,2023-07-21,0.0
user590,2023-08-24,0.0
user591,2023-07-28,0.0
user591,2023-07-31,66.96
user591,2023-09-01,390.19
user591,2023-09-24,61.29
user591,2023-10-14,117.23
user592,2023-08-27,0.0
user593,2023-10-20,0.0
user593,2023-11-13,479.13
user593,2024-01-16,465.72
user594,2023-10-07,0.0
user594,2023-10-08,146.5
user594,2023-10-17,324.89
user594,2023-10-19,489.22
user594,2023-11-02,0.0
user594,2023-11-07,0.0
user594,2023-11-26,0.0
user594,2023-11-28,0.0
user594,2023-11-29,359.76
user595,2023-10-04,204.78
user595,2023-11-06,180.82
user595,2023-12-09,610.36
user595,2024-01-13,0.0
user595,2024-02-15,343.35
user596,2024-01-11,370.11
user596,2024-01-23,243.73
user596,2024-01-31,59.57
user596,2024-01-31,279.42
user596,2024-02-16,0.0
user596,2024-03-08,0.0
user596,2024-03-18,453.65
user596,2024-05-20,270.04
user597,2023-07-11,518.82
user597,2023-08-02,0.0
user597,2023-08-30,325.56
user597,2023-10-09,382.88
user598,2023-12-31,511.21
user599,2023-04-30,472.66
user599,2023-05-26,0.0
user599,2023-06-18,428.39
user599,2023-07-06,358.13
user599,2023-08-19,109.44
user600,2023-03-13,0.0
user600,2023-04-25,0.0
user601,2023-05-29,539.11
user601,2023-06-24,0.0
user601,2023-08-09,15.62
user601,2023-08-15,301.4
user601,2023-09-07,302.14
user602,2024-02-16,0.0
user603,2023-09-19,0.0
user603,2023-10-29,363.4
user603,2023-12-03,254.3
user603,2023-12-22,442.78
user603,2023-12-26,0.0
user603,2024-01-02,0.0
user604,2023-03-13,0.0
user604,2023-04-08,173.8
user604,2023-04-14,205.06
user604,2023-06-17,126.2
user605,2023-08-08,106.03
user605,2023-08-18,0.0
user605,2023-08-25,0.0
user605,2023-09-07,288.59
user605,2023-09-24,0.0
user605,2023-10-01,60.04
user605,2023-10-21,251.56
user605,2023-12-04,448.55
user606,2023-09-17,200.86
user606,2023-10-25,266.8
user607,2023-09-22,0.0
user608,2023-07-23,0.0
user608,2023-07-29,32.49
user609,2023-12-04,28.38
user609,2023-12-08,208.3
user609,2023-12-17,0.0
user609,2023-12-24,0.0
user609,2024-01-27,309.39
user609,2024-02-20,389.46
user609,2024-02-23,27.09
user610,2023-06-28,278.3
user610,2023-06-28,231.91
user610,2023-09-17,106.12
user611,2023-08-21,124.45
user611,2023-09-03,0.0
user611,2023-09-15,10.85
user611,2023-10-07,0.0
user611,2023-10-12,0.0
user611,2023-10-18,414.22
user611,2023-11-03,0.0
user612,2023-02-05,0.0
user612,2023-02-17,0.0
user612,2023-03-22,0.0
user612,2023-04-01,359.04
user612,2023-05-21,436.62
user612,2023-06-12,560.52
user612,2023-06-26,536.35
user612,2023-06-26,199.72
user613,2023-03-11,386.84
user613,2023-04-16,175.06
user614,2023-07-30,483.28
user615,2024-05-16,228.38
user616,2023-07-19,516.24
user617,2023-12-26,297.97
user617,2023-12-31,0.0
user617,2024-01-11,129.44
user617,2024-01-27,320.21
user617,2024-01-29,0.0
user617,2024-02-07,0.0
user617,2024-02-10,361.43
user618,2024-01-07,0.0
user618,2024-01-24,0.0
user618,2024-01-27,123.44
user618,2024-02-08,524.61
user618,2024-02-10,102.48
user618,2024-05-13,440.42
user619,2023-07-22,0.0
user619,2023-11-02,0.0
user620,2024-01-06,209.49
user620,2024-01-23,491.15
user620,2024-01-28,418.04
user620,2024-01-30,132.74
user620,2024-02-10,0.0
user620,2024-02-29,0.0
user620,2024-03-03,0.0
user620,2024-03-17,105.85
user620,2024-04-20,518.41
user620,2024-05-04,0.0
user621,2023-09-04,0.0
user621,2023-09-05,94.42
user621,2023-09-29,128.8
user621,2023-11-21,0.0
user621,2023-11-26,0.0
user622,2024-01-19,297.08
user622,2024-02-09,0.0
user622,2024-02-09,212.57
user622,2024-02-12,425.63
user622,2024-04-24,515.03
user623,2023-06-16,0.0
user623,2023-06-16,333.43
user623,2023-06-26,178.97
user623,2023-07-02,13.16
user623,2023-10-13,249.84
user624,2023-11-30,0.0
user624,2023-12-12,591.64
user624,2024-01-23,344.72
user625,2023-04-18,235.35
user625,2023-04-21,200.13
user625,2023-04-23,249.06
user625,2023-04-23,308.46
user625,2023-04-30,0.0
user625,2023-05-02,499.59
user625,2023-05-27,415.47
user625,2023-06-12,15.16
user625,2023-07-18,393.22
user626,2023-12-30,240.07
user627,2023-12-15,432.48
user627,2023-12-29,114.66
user628,2024-02-27,0.0
user628,2024-02-27,0.0
user629,2023-08-08,254.3
user629,2023-08-24,240.44
user629,2023-08-24,22.15
user629,2023-10-19,0.0
user629,2023-10-20,132.8
user630,2023-07-20,465.12
user630,2023-08-03,166.45
user630,2023-08-25,0.0
user630,2023-08-25,297.38
user630,2023-09-06,0.0
user630,2023-09-20,0.0
user630,2023-09-26,331.15
user630,2023-10-03,402.53
user631,2023-05-02,0.0
user631,2023-06-29,638.83
user631,2023-07-13,34.27
user631,2023-07-15,14.44
user632,2023-09-06,316.41
user632,2023-09-20,34.8
user632,2023-10-04,356.21
user632,2023-10-22,176.1
user632,2023-11-04,63.57
user632,2023-11-10,146.05
user632,2023-12-17,574.41
user633,2024-01-27,441.64
user633,2024-03-07,291.94
user633,2024-03-13,279.49
user633,2024-04-22,0.0
user633,2024-04-25,0.0
user633,2024-04-28,0.0
user633,2024-04-30,248.97
user634,2023-03-12,0.0
user635,2023-03-26,322.51
user635,2023-04-21,0.0
user635,2023-05-20,39.38
user636,2023-06-13,161.7
user636,2023-06-23,84.78
user636,2023-07-13,50.55
user636,2023-07-18,0.0
user636,2023-07-29,187.61
user637,2023-07-28,491.14
user637,2023-09-05,129.17
user637,2023-10-03,0.0
user637,2023-10-04,388.79
user637,2023-10-09,0.0
user637,2023-10-11,348.55
user637,2023-11-01,0.0
user637,2023-11-18,245.18
user638,2023-07-07,432.57
user638,2023-07-17,523.66
user638,2023-08-26,229.2
user638,2023-09-22,0.0
user638,2023-09-23,290.99
user639,2023-11-19,0.0
user639,2023-12-07,570.91
user639,2023-12-08,612.63
user639,2024-01-14,0.0
user639,2024-01-19,333.64
user639,2024-02-03,209.5
user640,2023-10-03,232.59
user640,2023-10-13,0.0
user640,2023-11-02,0.0
user640,2023-11-15,0.0
user640,2023-11-29,92.54
user640,2023-12-02,67.59
user640,2024-01-21,24.96
user641,2023-06-26,537.98
user641,2023-08-14,396.42
user641,2023-09-24,231.54
user641,2023-09-27,0.0
user641,2023-10-21,260.11
user642,2023-04-11,453.74
user642,2023-05-11,220.19
user642,2023-05-12,167.43
user642,2023-05-26,446.42
user642,2023-06-10,190.24
user643,2023-10-05,0.0
user643,2023-10-19,86.77
user644,2024-01-11,387.31
user644,2024-01-28,460.09
user644,2024-03-03,393.02
user644,2024-04-10,330.09
user645,2024-02-21,345.53
user645,2024-02-25,0.0
user645,2024-03-24,408.46
user645,2024-04-05,401.79
user645,2024-06-01,206.58
user646,2023-03-19,232.06
user646,2023-05-10,117.18
user646,2023-05-18,495.14
user646,2023-05-23,77.6
user647,2024-03-20,0.0
user647,2024-04-30,331.07
user648,2023-09-16,328.65
user648,2023-10-01,55.96
user648,2023-10-06,292.44
user648,2023-10-20,187.37
user648,2023-10-31,364.54
user649,2023-10-20,0.0
user649,2023-11-07,0.0
user650,2023-12-10,187.44
user650,2024-01-01,257.62
user650,2024-01-31,170.28
user650,2024-04-06,444.67
user650,2024-04-25,349.71
user651,2023-06-07,455.98
user651,2023-06-14,0.0
user651,2023-06-23,454.07
user651,2023-08-05,448.14
user651,2023-08-29,238.89
